customer_id,name,email,customer_type,signup_date,lifetime_value,region
729,Customer_729,customer_729@kalvium.community,Enterprise,2023-08-31,320.47,West
730,Customer_730,customer_730@kalvium.community,Enterprise,2023-09-01,1360.34,South
731,Customer_731,customer_731@kalvium.community,Enterprise,2023-09-01,1624.39,North
732,Customer_732,customer_732@kalvium.community,SMB,2023-09-01,435.42,Central
733,Customer_733,customer_733@kalvium.community,Startup,2023-09-02,591.37,North
734,Customer_734,customer_734@kalvium.community,Startup,2023-09-02,753.67,Central
735,Customer_735,customer_735@kalvium.community,Startup,2023-09-02,600.34,East
736,Customer_736,customer_736@kalvium.community,SMB,2023-09-03,947.48,West
737,Customer_737,customer_737@kalvium.community,Startup,2023-09-03,205.77,East
738,Customer_738,customer_738@kalvium.community,SMB,2023-09-03,875.06,South
739,Customer_739,customer_739@kalvium.community,Startup,2023-09-04,384.66,North
740,Customer_740,customer_740@kalvium.community,Startup,2023-09-04,649.15,Central
741,Customer_741,customer_741@kalvium.community,Startup,2023-09-04,679.9,Central
742,Customer_742,customer_742@kalvium.community,Startup,2023-09-05,917.89,North
743,Customer_743,customer_743@kalvium.community,SMB,2023-09-05,1097.63,North
744,Customer_744,customer_744@kalvium.community,Startup,2023-09-05,608.51,South
745,Customer_745,customer_745@kalvium.community,Enterprise,2023-09-06,210.08,East
746,Customer_746,customer_746@kalvium.community,SMB,2023-09-06,661.38,Central
747,Customer_747,customer_747@kalvium.community,Startup,2023-09-06,497.25,South
748,Customer_748,customer_748@kalvium.community,Startup,2023-09-07,882.39,East
749,Customer_749,customer_749@kalvium.community,Enterprise,2023-09-07,885.7,South
750,Customer_750,customer_750@kalvium.community,Startup,2023-09-07,322.69,Central
751,Customer_751,customer_751@kalvium.community,Enterprise,2023-09-08,2061.07,North
752,Customer_752,customer_752@kalvium.community,Enterprise,2023-09-08,648.04,North
753,Customer_753,customer_753@kalvium.community,Startup,2023-09-08,1368.85,East
754,Customer_754,customer_754@kalvium.community,Startup,2023-09-09,456.58,West
755,Customer_755,customer_755@kalvium.community,Enterprise,2023-09-09,444.45,East
756,Customer_756,customer_756@kalvium.community,SMB,2023-09-09,454.87,West
757,Customer_757,customer_757@kalvium.community,Startup,2023-09-10,234.36,South
758,Customer_758,customer_758@kalvium.community,Startup,2023-09-10,1317.63,South
759,Customer_759,customer_759@kalvium.community,SMB,2023-09-10,681.88,Central
760,Customer_760,customer_760@kalvium.community,SMB,2023-09-11,400.53,West
761,Customer_761,customer_761@kalvium.community,Enterprise,2023-09-11,1190.1,Central
762,Customer_762,customer_762@kalvium.community,Startup,2023-09-11,547.17,North
763,Customer_763,customer_763@kalvium.community,Enterprise,2023-09-12,1478.82,West
764,Customer_764,customer_764@kalvium.community,SMB,2023-09-12,530.38,East
765,Customer_765,customer_765@kalvium.community,Enterprise,2023-09-12,643.03,North
766,Customer_766,customer_766@kalvium.community,Startup,2023-09-13,226.09,North
767,Customer_767,customer_767@kalvium.community,SMB,2023-09-13,647.22,East
768,Customer_768,customer_768@kalvium.community,SMB,2023-09-13,667.21,North
769,Customer_769,customer_769@kalvium.community,Startup,2023-09-14,327.75,West
770,Customer_770,customer_770@kalvium.community,SMB,2023-09-14,580.34,Central
771,Customer_771,customer_771@kalvium.community,Enterprise,2023-09-14,539.53,North
772,Customer_772,customer_772@kalvium.community,SMB,2023-09-15,1415.97,West
773,Customer_773,customer_773@kalvium.community,Enterprise,2023-09-15,348.45,South
774,Customer_774,customer_774@kalvium.community,Startup,2023-09-15,148.74,West
775,Customer_775,customer_775@kalvium.community,SMB,2023-09-16,25.12,Central
776,Customer_776,customer_776@kalvium.community,Enterprise,2023-09-16,1023.44,West
777,Customer_777,customer_777@kalvium.community,Enterprise,2023-09-16,113.35,East
778,Customer_778,customer_778@kalvium.community,SMB,2023-09-17,549.83,Central
779,Customer_779,customer_779@kalvium.community,SMB,2023-09-17,913.02,South
780,Customer_780,customer_780@kalvium.community,Startup,2023-09-17,640.26,East
781,Customer_781,customer_781@kalvium.community,Startup,2023-09-18,405.48,West
782,Customer_782,customer_782@kalvium.community,Startup,2023-09-18,100.63,Central
783,Customer_783,customer_783@kalvium.community,Startup,2023-09-18,1582.79,South
784,Customer_784,customer_784@kalvium.community,Startup,2023-09-19,836.26,East
785,Customer_785,customer_785@kalvium.community,Enterprise,2023-09-19,1047.03,South
786,Customer_786,customer_786@kalvium.community,Enterprise,2023-09-19,356.31,West
787,Customer_787,customer_787@kalvium.community,Startup,2023-09-20,663.36,South
788,Customer_788,customer_788@kalvium.community,Startup,2023-09-20,328.88,North
789,Customer_789,customer_789@kalvium.community,Startup,2023-09-20,205.66,East
790,Customer_790,customer_790@kalvium.community,Enterprise,2023-09-21,1261.46,South
791,Customer_791,customer_791@kalvium.community,Enterprise,2023-09-21,758.22,West
792,Customer_792,customer_792@kalvium.community,Startup,2023-09-21,370.99,West
793,Customer_793,customer_793@kalvium.community,Startup,2023-09-22,530.79,South
794,Customer_794,customer_794@kalvium.community,Startup,2023-09-22,570.71,West
795,Customer_795,customer_795@kalvium.community,Enterprise,2023-09-22,989.01,Central
796,Customer_796,customer_796@kalvium.community,SMB,2023-09-23,483.83,Central
797,Customer_797,customer_797@kalvium.community,Enterprise,2023-09-23,645.85,Central
798,Customer_798,customer_798@kalvium.community,Startup,2023-09-23,236.27,North
799,Customer_799,customer_799@kalvium.community,Startup,2023-09-24,800.74,South
800,Customer_800,customer_800@kalvium.community,Enterprise,2023-09-24,453.39,North
801,Customer_801,customer_801@kalvium.community,SMB,2023-09-24,441.15,West
802,Customer_802,customer_802@kalvium.community,Enterprise,2023-09-25,1104.96,North
803,Customer_803,customer_803@kalvium.community,Startup,2023-09-25,246.11,West
804,Customer_804,customer_804@kalvium.community,Startup,2023-09-25,993.94,West
805,Customer_805,customer_805@kalvium.community,Startup,2023-09-26,182.03,East
806,Customer_806,customer_806@kalvium.community,SMB,2023-09-26,842.43,Central
807,Customer_807,customer_807@kalvium.community,Enterprise,2023-09-26,697.57,West
808,Customer_808,customer_808@kalvium.community,Enterprise,2023-09-27,561.2,East
809,Customer_809,customer_809@kalvium.community,Startup,2023-09-27,72.46,Central
810,Customer_810,customer_810@kalvium.community,Enterprise,2023-09-27,790.37,West
811,Customer_811,customer_811@kalvium.community,Enterprise,2023-09-28,228.47,West
812,Customer_812,customer_812@kalvium.community,SMB,2023-09-28,0.0,North
813,Customer_813,customer_813@kalvium.community,Enterprise,2023-09-28,1304.78,North
814,Customer_814,customer_814@kalvium.community,Enterprise,2023-09-29,584.3,Central
815,Customer_815,customer_815@kalvium.community,SMB,2023-09-29,316.95,West
816,Customer_816,customer_816@kalvium.community,Startup,2023-09-29,30.79,South
817,Customer_817,customer_817@kalvium.community,Startup,2023-09-30,392.38,North
818,Customer_818,customer_818@kalvium.community,Startup,2023-09-30,47.39,Central
819,Customer_819,customer_819@kalvium.community,Enterprise,2023-09-30,310.28,West
820,Customer_820,customer_820@kalvium.community,Startup,2023-10-01,1311.97,West
821,Customer_821,customer_821@kalvium.community,SMB,2023-10-01,718.17,South
822,Customer_822,customer_822@kalvium.community,Enterprise,2023-10-01,934.51,Central
823,Customer_823,customer_823@kalvium.community,Startup,2023-10-02,323.34,West
824,Customer_824,customer_824@kalvium.community,Startup,2023-10-02,946.64,North
825,Customer_825,customer_825@kalvium.community,Startup,2023-10-02,1074.09,South
826,Customer_826,customer_826@kalvium.community,Enterprise,2023-10-03,290.83,Central
827,Customer_827,customer_827@kalvium.community,Startup,2023-10-03,496.06,South
828,Customer_828,customer_828@kalvium.community,Startup,2023-10-03,808.07,North
829,Customer_829,customer_829@kalvium.community,SMB,2023-10-04,94.07,Central
830,Customer_830,customer_830@kalvium.community,Startup,2023-10-04,636.48,South
831,Customer_831,customer_831@kalvium.community,Enterprise,2023-10-04,805.64,East
832,Customer_832,customer_832@kalvium.community,Startup,2023-10-05,1432.2,North
833,Customer_833,customer_833@kalvium.community,Enterprise,2023-10-05,1955.07,North
834,Customer_834,customer_834@kalvium.community,Enterprise,2023-10-05,863.43,North
835,Customer_835,customer_835@kalvium.community,Startup,2023-10-06,1756.76,East
836,Customer_836,customer_836@kalvium.community,Startup,2023-10-06,1151.03,East
837,Customer_837,customer_837@kalvium.community,Enterprise,2023-10-06,1862.8,West
838,Customer_838,customer_838@kalvium.community,Startup,2023-10-07,582.73,South
839,Customer_839,customer_839@kalvium.community,Startup,2023-10-07,234.15,West
840,Customer_840,customer_840@kalvium.community,Startup,2023-10-07,927.36,South
841,Customer_841,customer_841@kalvium.community,Enterprise,2023-10-08,149.26,East
842,Customer_842,customer_842@kalvium.community,Startup,2023-10-08,125.06,East
843,Customer_843,customer_843@kalvium.community,Enterprise,2023-10-08,591.67,West
844,Customer_844,customer_844@kalvium.community,Enterprise,2023-10-09,919.43,Central
845,Customer_845,customer_845@kalvium.community,Enterprise,2023-10-09,1191.18,West
846,Customer_846,customer_846@kalvium.community,Startup,2023-10-09,526.68,South
847,Customer_847,customer_847@kalvium.community,Enterprise,2023-10-10,262.1,West
848,Customer_848,customer_848@kalvium.community,Enterprise,2023-10-10,594.43,North
849,Customer_849,customer_849@kalvium.community,Startup,2023-10-10,1501.36,South
850,Customer_850,customer_850@kalvium.community,Startup,2023-10-11,1574.67,South
851,Customer_851,customer_851@kalvium.community,Enterprise,2023-10-11,798.66,Central
852,Customer_852,customer_852@kalvium.community,SMB,2023-10-11,579.21,East
853,Customer_853,customer_853@kalvium.community,Enterprise,2023-10-12,563.63,South
854,Customer_854,customer_854@kalvium.community,SMB,2023-10-12,544.37,East
855,Customer_855,customer_855@kalvium.community,Enterprise,2023-10-12,1427.07,West
856,Customer_856,customer_856@kalvium.community,Enterprise,2023-10-13,1367.08,North
857,Customer_857,customer_857@kalvium.community,Enterprise,2023-10-13,442.5,Central
858,Customer_858,customer_858@kalvium.community,Startup,2023-10-13,1318.7,East
859,Customer_859,customer_859@kalvium.community,Startup,2023-10-14,1692.12,South
860,Customer_860,customer_860@kalvium.community,Enterprise,2023-10-14,208.27,East
861,Customer_861,customer_861@kalvium.community,SMB,2023-10-14,632.0,South
862,Customer_862,customer_862@kalvium.community,Startup,2023-10-15,1548.91,East
863,Customer_863,customer_863@kalvium.community,Startup,2023-10-15,342.24,South
864,Customer_864,customer_864@kalvium.community,Startup,2023-10-15,878.94,West
865,Customer_865,customer_865@kalvium.community,Startup,2023-10-16,627.23,South
866,Customer_866,customer_866@kalvium.community,Startup,2023-10-16,576.23,South
867,Customer_867,customer_867@kalvium.community,Enterprise,2023-10-16,662.8,North
868,Customer_868,customer_868@kalvium.community,Enterprise,2023-10-17,1355.87,South
869,Customer_869,customer_869@kalvium.community,SMB,2023-10-17,736.97,North
870,Customer_870,customer_870@kalvium.community,Enterprise,2023-10-17,977.05,Central
871,Customer_871,customer_871@kalvium.community,Startup,2023-10-18,1068.93,North
872,Customer_872,customer_872@kalvium.community,Startup,2023-10-18,1383.84,West
873,Customer_873,customer_873@kalvium.community,Startup,2023-10-18,175.24,North
874,Customer_874,customer_874@kalvium.community,Startup,2023-10-19,70.92,Central
875,Customer_875,customer_875@kalvium.community,Enterprise,2023-10-19,581.31,West
876,Customer_876,customer_876@kalvium.community,Enterprise,2023-10-19,398.25,East
877,Customer_877,customer_877@kalvium.community,SMB,2023-10-20,897.68,East
878,Customer_878,customer_878@kalvium.community,Startup,2023-10-20,320.22,North
879,Customer_879,customer_879@kalvium.community,Enterprise,2023-10-20,334.66,North
880,Customer_880,customer_880@kalvium.community,Enterprise,2023-10-21,221.68,Central
881,Customer_881,customer_881@kalvium.community,Enterprise,2023-10-21,1202.99,Central
882,Customer_882,customer_882@kalvium.community,Startup,2023-10-21,334.1,South
883,Customer_883,customer_883@kalvium.community,Enterprise,2023-10-22,317.49,Central
884,Customer_884,customer_884@kalvium.community,Enterprise,2023-10-22,1479.35,South
885,Customer_885,customer_885@kalvium.community,SMB,2023-10-22,183.92,West
886,Customer_886,customer_886@kalvium.community,Enterprise,2023-10-23,774.39,North
887,Customer_887,customer_887@kalvium.community,Startup,2023-10-23,1616.13,West
888,Customer_888,customer_888@kalvium.community,Enterprise,2023-10-23,1085.38,Central
889,Customer_889,customer_889@kalvium.community,Enterprise,2023-10-24,1024.25,West
890,Customer_890,customer_890@kalvium.community,Enterprise,2023-10-24,930.34,West
891,Customer_891,customer_891@kalvium.community,SMB,2023-10-24,631.8,West
892,Customer_892,customer_892@kalvium.community,SMB,2023-10-25,411.75,Central
893,Customer_893,customer_893@kalvium.community,SMB,2023-10-25,704.61,West
894,Customer_894,customer_894@kalvium.community,Startup,2023-10-25,1101.01,South
895,Customer_895,customer_895@kalvium.community,Startup,2023-10-26,682.0,Central
896,Customer_896,customer_896@kalvium.community,Enterprise,2023-10-26,510.18,West
897,Customer_897,customer_897@kalvium.community,Startup,2023-10-26,794.94,Central
898,Customer_898,customer_898@kalvium.community,SMB,2023-10-27,383.41,East
899,Customer_899,customer_899@kalvium.community,Enterprise,2023-10-27,584.92,South
900,Customer_900,customer_900@kalvium.community,Enterprise,2023-10-27,1158.07,West
901,Customer_901,customer_901@kalvium.community,Enterprise,2023-10-28,0.0,East
902,Customer_902,customer_902@kalvium.community,Enterprise,2023-10-28,0.0,East
903,Customer_903,customer_903@kalvium.community,Enterprise,2023-10-28,0.0,Central
904,Customer_904,customer_904@kalvium.community,Startup,2023-10-29,0.0,East
905,Customer_905,customer_905@kalvium.community,Startup,2023-10-29,0.0,South
906,Customer_906,customer_906@kalvium.community,SMB,2023-10-29,0.0,South
907,Customer_907,customer_907@kalvium.community,SMB,2023-10-30,0.0,North
908,Customer_908,customer_908@kalvium.community,Startup,2023-10-30,0.0,South
909,Customer_909,customer_909@kalvium.community,Startup,2023-10-30,0.0,East
910,Customer_910,customer_910@kalvium.community,Startup,2023-10-31,0.0,South
911,Customer_911,customer_911@kalvium.community,Startup,2023-10-31,0.0,Central
912,Customer_912,customer_912@kalvium.community,Startup,2023-10-31,0.0,North
913,Customer_913,customer_913@kalvium.community,Startup,2023-11-01,0.0,East
914,Customer_914,customer_914@kalvium.community,Startup,2023-11-01,0.0,North
915,Customer_915,customer_915@kalvium.community,Startup,2023-11-01,0.0,East
916,Customer_916,customer_916@kalvium.community,Startup,2023-11-02,0.0,Central
917,Customer_917,customer_917@kalvium.community,Startup,2023-11-02,0.0,North
918,Customer_918,customer_918@kalvium.community,Enterprise,2023-11-02,0.0,West
919,Customer_919,customer_919@kalvium.community,SMB,2023-11-03,0.0,East
920,Customer_920,customer_920@kalvium.community,Enterprise,2023-11-03,0.0,West
921,Customer_921,customer_921@kalvium.community,SMB,2023-11-03,0.0,North
922,Customer_922,customer_922@kalvium.community,Startup,2023-11-04,0.0,West
923,Customer_923,customer_923@kalvium.community,SMB,2023-11-04,0.0,West
924,Customer_924,customer_924@kalvium.community,SMB,2023-11-04,0.0,North
925,Customer_925,customer_925@kalvium.community,Startup,2023-11-05,0.0,Central
926,Customer_926,customer_926@kalvium.community,Enterprise,2023-11-05,0.0,West
927,Customer_927,customer_927@kalvium.community,Startup,2023-11-05,0.0,West
928,Customer_928,customer_928@kalvium.community,Startup,2023-11-06,0.0,Central
929,Customer_929,customer_929@kalvium.community,Startup,2023-11-06,0.0,West
930,Customer_930,customer_930@kalvium.community,Startup,2023-11-06,0.0,West
931,Customer_931,customer_931@kalvium.community,Enterprise,2023-11-07,0.0,West
932,Customer_932,customer_932@kalvium.community,SMB,2023-11-07,0.0,South
933,Customer_933,customer_933@kalvium.community,Enterprise,2023-11-07,0.0,Central
934,Customer_934,customer_934@kalvium.community,Startup,2023-11-08,0.0,West
935,Customer_935,customer_935@kalvium.community,Enterprise,2023-11-08,0.0,Central
936,Customer_936,customer_936@kalvium.community,Startup,2023-11-08,0.0,East
937,Customer_937,customer_937@kalvium.community,Enterprise,2023-11-09,0.0,East
938,Customer_938,customer_938@kalvium.community,Enterprise,2023-11-09,0.0,West
939,Customer_939,customer_939@kalvium.community,Enterprise,2023-11-09,0.0,Central
940,Customer_940,customer_940@kalvium.community,Startup,2023-11-10,0.0,Central
941,Customer_941,customer_941@kalvium.community,Startup,2023-11-10,0.0,Central
942,Customer_942,customer_942@kalvium.community,Startup,2023-11-10,0.0,South
943,Customer_943,customer_943@kalvium.community,Startup,2023-11-11,0.0,East
944,Customer_944,customer_944@kalvium.community,SMB,2023-11-11,0.0,Central
945,Customer_945,customer_945@kalvium.community,Enterprise,2023-11-11,0.0,Central
946,Customer_946,customer_946@kalvium.community,Enterprise,2023-11-12,0.0,South
947,Customer_947,customer_947@kalvium.community,Enterprise,2023-11-12,0.0,South
948,Customer_948,customer_948@kalvium.community,Enterprise,2023-11-12,0.0,Central
949,Customer_949,customer_949@kalvium.community,SMB,2023-11-13,0.0,North
950,Customer_950,customer_950@kalvium.community,Startup,2023-11-13,0.0,Central
951,Customer_951,customer_951@kalvium.community,Startup,2023-11-13,0.0,Central
952,Customer_952,customer_952@kalvium.community,Startup,2023-11-14,0.0,South
953,Customer_953,customer_953@kalvium.community,Enterprise,2023-11-14,0.0,South
954,Customer_954,customer_954@kalvium.community,Enterprise,2023-11-14,0.0,Central
955,Customer_955,customer_955@kalvium.community,Startup,2023-11-15,0.0,Central
956,Customer_956,customer_956@kalvium.community,Startup,2023-11-15,0.0,Central
957,Customer_957,customer_957@kalvium.community,Startup,2023-11-15,0.0,South
958,Customer_958,customer_958@kalvium.community,Enterprise,2023-11-16,0.0,Central
959,Customer_959,customer_959@kalvium.community,Enterprise,2023-11-16,0.0,Central
960,Customer_960,customer_960@kalvium.community,SMB,2023-11-16,0.0,West
961,Customer_961,customer_961@kalvium.community,Enterprise,2023-11-17,0.0,North
962,Customer_962,customer_962@kalvium.community,Startup,2023-11-17,0.0,East
963,Customer_963,customer_963@kalvium.community,Enterprise,2023-11-17,0.0,North
964,Customer_964,customer_964@kalvium.community,Startup,2023-11-18,0.0,West
965,Customer_965,customer_965@kalvium.community,Startup,2023-11-18,0.0,East
966,Customer_966,customer_966@kalvium.community,Startup,2023-11-18,0.0,Central
967,Customer_967,customer_967@kalvium.community,SMB,2023-11-19,0.0,West
968,Customer_968,customer_968@kalvium.community,Startup,2023-11-19,0.0,Central
969,Customer_969,customer_969@kalvium.community,Startup,2023-11-19,0.0,South
970,Customer_970,customer_970@kalvium.community,Startup,2023-11-20,0.0,West
971,Customer_971,customer_971@kalvium.community,Startup,2023-11-20,0.0,South
972,Customer_972,customer_972@kalvium.community,Enterprise,2023-11-20,0.0,West
973,Customer_973,customer_973@kalvium.community,SMB,2023-11-21,0.0,West
974,Customer_974,customer_974@kalvium.community,Enterprise,2023-11-21,0.0,South
975,Customer_975,customer_975@kalvium.community,Enterprise,2023-11-21,0.0,East
976,Customer_976,customer_976@kalvium.community,Startup,2023-11-22,0.0,North
977,Customer_977,customer_977@kalvium.community,Startup,2023-11-22,0.0,Central
978,Customer_978,customer_978@kalvium.community,Enterprise,2023-11-22,0.0,West
979,Customer_979,customer_979@kalvium.community,Startup,2023-11-23,0.0,Central
980,Customer_980,customer_980@kalvium.community,Startup,2023-11-23,0.0,South
981,Customer_981,customer_981@kalvium.community,Startup,2023-11-23,0.0,Central
982,Customer_982,customer_982@kalvium.community,SMB,2023-11-24,0.0,South
983,Customer_983,customer_983@kalvium.community,Enterprise,2023-11-24,0.0,Central
984,Customer_984,customer_984@kalvium.community,Enterprise,2023-11-24,0.0,North
985,Customer_985,customer_985@kalvium.community,SMB,2023-11-25,0.0,North
986,Customer_986,customer_986@kalvium.community,Startup,2023-11-25,0.0,North
987,Customer_987,customer_987@kalvium.community,Startup,2023-11-25,0.0,North
988,Customer_988,customer_988@kalvium.community,Startup,2023-11-26,0.0,North
989,Customer_989,customer_989@kalvium.community,Enterprise,2023-11-26,0.0,North
990,Customer_990,customer_990@kalvium.community,SMB,2023-11-26,0.0,South
991,Customer_991,customer_991@kalvium.community,SMB,2023-11-27,0.0,West
992,Customer_992,customer_992@kalvium.community,Startup,2023-11-27,0.0,Central
993,Customer_993,customer_993@kalvium.community,Startup,2023-11-27,0.0,North
994,Customer_994,customer_994@kalvium.community,Startup,2023-11-28,0.0,South
995,Customer_995,customer_995@kalvium.community,Startup,2023-11-28,0.0,South
996,Customer_996,customer_996@kalvium.community,Enterprise,2023-11-28,0.0,South
997,Customer_997,customer_997@kalvium.community,Enterprise,2023-11-29,0.0,West
998,Customer_998,customer_998@kalvium.community,Enterprise,2023-11-29,0.0,Central
999,Customer_999,customer_999@kalvium.community,Enterprise,2023-11-29,0.0,West
1000,Customer_1000,customer_1000@kalvium.community,Startup,2023-11-30,0.0,East
